char 1, char2, index, text
Renly-Baratheon (Lord-of-Storm), Cassana-Baratheon (Cassana), 285317, "throat. "All men know me for the trueborn son of Steffon-Baratheon; Lord-of-Storm End; by his lady wife Cassana"
Steffon-Baratheon (Steffon-Baratheon), Cassana-Baratheon (Cassana), 285317, "throat. "All men know me for the trueborn son of Steffon-Baratheon; Lord-of-Storm End; by his lady wife Cassana"
Cassana-Baratheon (Cassana), Eldon-Estermont (Estermont), 285336, "know me for the trueborn son of Steffon-Baratheon; Lord-of-Storm End; by his lady wife Cassana of House Estermont"
Renly-Baratheon (Lord-of-Storm), Eldon-Estermont (Estermont), 285336, "know me for the trueborn son of Steffon-Baratheon; Lord-of-Storm End; by his lady wife Cassana of House Estermont"
Steffon-Baratheon (Steffon-Baratheon), Eldon-Estermont (Estermont), 285336, "know me for the trueborn son of Steffon-Baratheon; Lord-of-Storm End; by his lady wife Cassana of House Estermont"
Eldon-Estermont (Estermont), Robert-Baratheon (Robert), 285405, "wife Cassana of House Estermont. I declare upon the honor of my House that my beloved brother Robert"
Robert-Baratheon (Robert), Joffrey-Baratheon (Joffrey), 285473, "that my beloved brother Robert; our late king; left no trueborn issue of his body; the boy Joffrey"
Joffrey-Baratheon (Joffrey), Tommen-Baratheon (Tommen), 285489, "brother Robert; our late king; left no trueborn issue of his body; the boy Joffrey; the boy Tommen"
Joffrey-Baratheon (Joffrey), Myrcella-Baratheon (Myrcella), 285512, "king; left no trueborn issue of his body; the boy Joffrey; the boy Tommen; and the girl Myrcella"
Tommen-Baratheon (Tommen), Myrcella-Baratheon (Myrcella), 285512, "king; left no trueborn issue of his body; the boy Joffrey; the boy Tommen; and the girl Myrcella"
Joffrey-Baratheon (Joffrey), Cersei-Lannister (Cersei-Lannister), 285571, "body; the boy Joffrey; the boy Tommen; and the girl Myrcella being abominations born of incest between Cersei-Lannister"
Myrcella-Baratheon (Myrcella), Cersei-Lannister (Cersei-Lannister), 285571, "body; the boy Joffrey; the boy Tommen; and the girl Myrcella being abominations born of incest between Cersei-Lannister"
Tommen-Baratheon (Tommen), Cersei-Lannister (Cersei-Lannister), 285571, "body; the boy Joffrey; the boy Tommen; and the girl Myrcella being abominations born of incest between Cersei-Lannister"
Cersei-Lannister (Cersei-Lannister), Jaime-Lannister (Jaime-the-Kingslayer), 285608, "the boy Tommen; and the girl Myrcella being abominations born of incest between Cersei-Lannister and her brother Jaime-the-Kingslayer"
Myrcella-Baratheon (Myrcella), Jaime-Lannister (Jaime-the-Kingslayer), 285608, "the boy Tommen; and the girl Myrcella being abominations born of incest between Cersei-Lannister and her brother Jaime-the-Kingslayer"
Tommen-Baratheon (Tommen), Jaime-Lannister (Jaime-the-Kingslayer), 285608, "the boy Tommen; and the girl Myrcella being abominations born of incest between Cersei-Lannister and her brother Jaime-the-Kingslayer"
Pylos (Pylos), Jaime-Lannister (Jaime-the-Kingslayer), 286037, "Lord of the Seven Kingdoms." The parchment rustled softly as Pylos laid it down.  "Make it Ser-Jaime-the-Kingslayer"
Jaime-Lannister (Jaime-the-Kingslayer), Stannis-Baratheon (Stannis), 286058, "the Seven Kingdoms." The parchment rustled softly as Pylos laid it down.  "Make it Ser-Jaime-the-Kingslayer henceforth;" Stannis"
Pylos (Pylos), Stannis-Baratheon (Stannis), 286058, "the Seven Kingdoms." The parchment rustled softly as Pylos laid it down.  "Make it Ser-Jaime-the-Kingslayer henceforth;" Stannis"
Pylos (Pylos), Stannis-Baratheon (Stannis), 286321, "nor I him."  "A harmless courtesy; Your Grace;" Pylos said.  "A lie. Take it out." Stannis"
Pylos (Pylos), Davos-Seaworth (Davos), 286337, " "A harmless courtesy; Your Grace;" Pylos said.  "A lie. Take it out." Stannis turned to Davos"
Stannis-Baratheon (Stannis), Davos-Seaworth (Davos), 286337, " "A harmless courtesy; Your Grace;" Pylos said.  "A lie. Take it out." Stannis turned to Davos"
Joffrey-Baratheon (Joffrey), Renly-Baratheon (Renly), 286877, "not be consigned to the fire; and lips pledged to silence. These great lords love Joffrey; or Renly"
Joffrey-Baratheon (Joffrey), Robb-Stark (Robb-Stark), 286892, "consigned to the fire; and lips pledged to silence. These great lords love Joffrey; or Renly; or Robb-Stark"
Renly-Baratheon (Renly), Robb-Stark (Robb-Stark), 286892, "consigned to the fire; and lips pledged to silence. These great lords love Joffrey; or Renly; or Robb-Stark"
Davos-Seaworth (Ser-Davos), Pylos (Maester-Pylos), 287558, "who can."  Davos said; "That will be few enough."  "Ser-Davos speaks truly; Your Grace;" said Maester-Pylos"
Stannis-Baratheon (Stannis), Davos-Seaworth (Davos), 287744, "said Stannis. "These words will not be kindly received."  "Give me knights to do the reading;" Davos"
Davos-Seaworth (Davos), Stannis-Baratheon (Stannis), 287816, "to do the reading;" Davos said. "That will carry more weight than anything I might say."  Stannis"
Cersei-Lannister (Cersei), Davos-Seaworth (Davos), 288425, "there. The world will know of my claim; and of Cersei infamy."  You can tell them; Davos"
Davos-Seaworth (Davos), Pylos (Maester-Pylos), 288498, "Cersei infamy."  You can tell them; Davos thought; but will they believe? He glanced thoughtfully at Maester-Pylos"
Davos-Seaworth (Davos), Stannis-Baratheon (kingStannis), 288515, "infamy."  You can tell them; Davos thought; but will they believe? He glanced thoughtfully at Maester-Pylos. The-kingStannis"
Pylos (Maester-Pylos), Stannis-Baratheon (kingStannis), 288515, "infamy."  You can tell them; Davos thought; but will they believe? He glanced thoughtfully at Maester-Pylos. The-kingStannis"
Pylos (Pylos), Stannis-Baratheon (kingStannis), 288693, "a great many letters; and soon."  "As you will." Pylos bowed; and took his leave.  The-kingStannis"
Davos-Seaworth (Davos), Pylos (Pylos), 288821, ""What is it you would not say in the presence of my maester; Davos?"  "My liege; Pylos"
Cressen (Maester-Cressen), Stannis-Baratheon (Stannis), 288967, "chain about his neck without mourning for Maester-Cressen."  "Is it his fault the old man died?" Stannis"
Stannis-Baratheon (Stannis), Cressen (Cressen), 289014, " "Is it his fault the old man died?" Stannis glanced into the fire. "I never wanted Cressen"
Stannis-Baratheon (Stannis), Ardrian-Celtigar (Celtigar), 289392, "it. The letter ;  What did your lords make of it; I wonder?"  Stannis snorted. "Celtigar"
Delena-Norcross (Delena), Robert-Baratheon (Robert), 290074, "for me and my bride. Delena was a xFlorent; and a maiden when he took her; so Robert"
Robert-Baratheon (Robert), Edric-Storm (Edric-Storm), 290109, "bride. Delena was a xFlorent; and a maiden when he took her; so Robert acknowledged the babe. Edric-Storm"
Joffrey-Baratheon (Joffrey), Tommen-Baratheon (Tommen), 290238, "image of my brother. If men were to see him; and then look again at Joffrey and Tommen"
Melisandre (red-priestess), Cressen (Cressen), 292610, "and care less of gods; but the red-priestess has power."  Yes; but what sort of power? "Cressen"
Robert-Baratheon (Robert-Baratheon), Eddard-Stark (Eddard-Stark), 294458, "last; ten years before; when Robert-Baratheon war galley had borne him away to be a ward of Eddard-Stark"
Aegon-I-Targaryen (Aegon-the-Dragon), Harren (Black-Harren), 305003, "names in fire and blood and song.  Aegon-the-Dragon had destroyed the Old Way when he burned Black-Harren"
Theon-Greyjoy (Theon), Balon-Greyjoy (Lord-Reaper), 305348, "even behind the high stone halls of Pyke. Theon father numbered among his titles the style of Lord-Reaper"
Balon-Greyjoy (Lord-Balon), Robert-Baratheon (Robert-Baratheon), 305545, "Way more than for the empty vanity of a crown that Lord-Balon had staged his great rebellion. Robert-Baratheon"
Robert-Baratheon (Robert-Baratheon), Eddard-Stark (Eddard-Stark), 305625, "great rebellion. Robert-Baratheon had written a bloody end to that hope; with the help of his friend Eddard-Stark"
Aegon-I-Targaryen (Aegon-the-Conqueror), Theon-Greyjoy (Theon), 305788, "their stead; and the realm that Aegon-the-Conqueror had forged was smashed and sundered. This is the season; Theon"
Theon-Greyjoy (Theon), Balon-Greyjoy (Lord-Balon), 306067, "would say when Theon told him that he; the last-born; babe and hostage; he had succeeded where Lord-Balon"
Robert-Baratheon (Robert-Baratheon), Theon-Greyjoy (Theon), 309130, "had stood. Robert-Baratheon fury had soured the ironmen taste for the new gods; it would seem.  Theon"
Theon-Greyjoy (Theon), Euron-Greyjoy (Euron), 309621, "blood moon of Wynch; Lord Goodbrother banded black warhorn; Harlaw silver scythe. Theon searched for his uncle Euron"
Robb-Stark (Robb-Stark), Balon-Greyjoy (Lord-Balon), 310030, "of his letter but Robb-Stark; they were no fools; to entrust their secrets to a bird. Still; Lord-Balon"
Victarion-Greyjoy (Victarion), Euron-Greyjoy (Euron), 310563, "father was old now; and so too his uncle Victarion; who commanded the Iron Fleet. His uncle Euron"
Theon-Greyjoy (Theon), Balon-Greyjoy (Lord-Balon), 310870, "her way landward; Theon paced the deck restlessly; scanning the shore. He had not thought to find Lord-Balon"
Balon-Greyjoy (Lord-Balon), Sylas (Sylas-Sourmouth), 310966, "to find Lord-Balon himself at quayside; but surely his father would have sent someone to meet him. Sylas-Sourmouth"
Sylas (Sylas-Sourmouth), Sawane-Botley (Lord-Botley), 310991, "himself at quayside; but surely his father would have sent someone to meet him. Sylas-Sourmouth the steward; Lord-Botley"
Sawane-Botley (Lord-Botley), Dagmer (Dagmer-Cleftjaw), 311021, "but surely his father would have sent someone to meet him. Sylas-Sourmouth the steward; Lord-Botley; perhaps even Dagmer-Cleftjaw"
Sylas (Sylas-Sourmouth), Dagmer (Dagmer-Cleftjaw), 311021, "but surely his father would have sent someone to meet him. Sylas-Sourmouth the steward; Lord-Botley; perhaps even Dagmer-Cleftjaw"
Robb-Stark (Robb), Jason-Mallister (Jason-Mallister), 311232, "of his arrival. Robb had sent ravens from Riverrun; and when theyd found no longship at Seagard; Jason-Mallister"
Jason-Mallister (Jason-Mallister), Robb-Stark (Robb), 311284, "when theyd found no longship at Seagard; Jason-Mallister had sent his own birds to Pyke; supposing that Robb"
Theon-Greyjoy (Theon), Aeron-Greyjoy (Damphair), 313274, "the shoreline. As the man approached; the smallfolk bent the knee; and Theon heard the innkeeper murmur; "Damphair"
Theon-Greyjoy (Theon), Balon-Greyjoy (Lord-Balon), 313662, "hair and untrimmed beard.  A memory prodded at Theon. In one of his rare curt letters; Lord-Balon"
Aeron-Greyjoy (Aeron), Theon-Greyjoy (Theon), 313821, "and turning holy when he washed up safe on shore. "Uncle Aeron?" he said doubtfully.  "Nephew Theon"
Balon-Greyjoy (Lord-Reaper), Theon-Greyjoy (Theon), 314795, "question the commands of the Lord-Reaper of Pyke." The priest manner was chilly; most unlike the man Theon"
Balon-Greyjoy (Lord-Reaper), Aeron-Greyjoy (Aeron-Greyjoy), 314821, "commands of the Lord-Reaper of Pyke." The priest manner was chilly; most unlike the man Theon remembered. Aeron-Greyjoy"
Theon-Greyjoy (Theon), Aeron-Greyjoy (Aeron-Greyjoy), 314821, "commands of the Lord-Reaper of Pyke." The priest manner was chilly; most unlike the man Theon remembered. Aeron-Greyjoy"
Theon-Greyjoy (Theon), Aeron-Greyjoy (Aeron), 315674, "the green lands come among us?"  Theon knelt. He had a purpose here; and might need Aeron"
Theon-Greyjoy (Theon), Aeron-Greyjoy (Aeron-Greyjoy), 316275, "ocean on his lips. "Let Theon your servant be born again from the sea; as you were;" Aeron-Greyjoy"
Theon-Greyjoy (Theon), Asha-Greyjoy (Asha), 317533, "long; you may be sure."  Theon did not need to be told that Black Wind was Asha"
Theon-Greyjoy (Theon), Aeron-Greyjoy (Aeron-Greyjoy), 318336, "He is as mad as he is sour. Theon had liked what he remembered of the old Aeron-Greyjoy"
Brynden-Tully (Brynden-Blackfish), Jon-Umber-(Greatjon) (Greatjon-Umber), 318693, "led men in war; hunted with a king; won honor in tourney melees; ridden with Brynden-Blackfish and Greatjon-Umber"
Asha-Greyjoy (Asha), Theon-Greyjoy (Theon), 319209, "living son."  "Your sister lives."  Asha; he thought; confounded. She was three years older than Theon"
Eddard-Stark (Lord-Eddard), Theon-Greyjoy (Theon), 319854, "ten years in Winterfell could make a xStark. Lord-Eddard had raised him among his own children; but Theon"
Theon-Greyjoy (Theon), Catelyn-Stark (Lady-Stark), 319916, "him among his own children; but Theon had never been one of them. The whole castle; from Lady-Stark"
Jon-Snow (Jon-Snow), Eddard-Stark (Lord-Eddard), 320109, "behavior; and treated him accordingly. Even the bastard-Jon-Snow had been accorded more honor than he had.  Lord-Eddard"
Eddard-Stark (Lord-Eddard), Theon-Greyjoy (Theon), 320170, "than he had.  Lord-Eddard had tried to play the father from time to time; but to Theon"
Robb-Stark (Robb), Jon-Snow (Jon-Snow), 320551, "been mewling babes for most of his years at Winterfell. Only Robb and his baseborn half brother Jon-Snow"
Jon-Snow (bastard-Jon), Theon-Greyjoy (Theon), 320671, "be worth his notice. The bastard-Jon was a sullen boy; quick to sense a slight; jealous of Theon"
Theon-Greyjoy (Theon), Robb-Stark (Robb), 320691, "The bastard-Jon was a sullen boy; quick to sense a slight; jealous of Theon high birth and Robb"
Robb-Stark (Robb), Theon-Greyjoy (Theon), 320731, "to sense a slight; jealous of Theon high birth and Robb regard for him. For Robb himself; Theon"
Jason-Mallister (Lord-Jason), Theon-Greyjoy (Theon), 321420, "taste for wenches; wine; and hawking. But when old Lord-Jason saw his heir growing overly fond of Theon"
Jason-Mallister (Lord-Jason), Patrek-Mallister (Patrek), 321449, "hawking. But when old Lord-Jason saw his heir growing overly fond of Theon company; he had taken Patrek"
Theon-Greyjoy (Theon), Patrek-Mallister (Patrek), 321449, "hawking. But when old Lord-Jason saw his heir growing overly fond of Theon company; he had taken Patrek"
Patrek-Mallister (Patrek), Theon-Greyjoy (Theon), 321868, ""Never mind that the bell has been rung just once in three hundred years;" Patrek had told Theon"
Theon-Greyjoy (Theon), Jason-Mallister (Lord-Jason), 322006, "his father cautions and a jug of green-apple wine.  "When my brother stormed Seagard;" Theon said. Lord-Jason"
Jason-Mallister (Lord-Jason), Rodrik-Greyjoy (Rodrik-Greyjoy), 322031, "and a jug of green-apple wine.  "When my brother stormed Seagard;" Theon said. Lord-Jason had slain Rodrik-Greyjoy"
Theon-Greyjoy (Theon), Rodrik-Greyjoy (Rodrik-Greyjoy), 322031, "and a jug of green-apple wine.  "When my brother stormed Seagard;" Theon said. Lord-Jason had slain Rodrik-Greyjoy"
Aeron-Greyjoy (Aeron-Greyjoy), Theon-Greyjoy (Theon), 322819, "This new; holy Aeron-Greyjoy was not much for talk. They rode in a gloom of silence. Finally Theon"
Theon-Greyjoy (Theon), Robb-Stark (Robb-Stark), 322858, "much for talk. They rode in a gloom of silence. Finally Theon could suffer it no longer. "Robb-Stark"
Robb-Stark (Robb-Stark), Aeron-Greyjoy (Aeron), 322902, "silence. Finally Theon could suffer it no longer. "Robb-Stark is Lord of Winterfell now;" he said.  Aeron"
Theon-Greyjoy (Theon), Aeron-Greyjoy (Aeron), 322902, "silence. Finally Theon could suffer it no longer. "Robb-Stark is Lord of Winterfell now;" he said.  Aeron"
