char 1, char2, index, text
Greenbeard (Greenbeard), Tansy (Tansy), 807982, ""A man trying to get some bloody sleep."  "Where Greenbeard?" Tom asked him.  "Abed with Tansy"
Tom-Sevenstrings (Tom), Tansy (Tansy), 807982, ""A man trying to get some bloody sleep."  "Where Greenbeard?" Tom asked him.  "Abed with Tansy"
Greenbeard (Greenbeard), Lem (Lem), 807988, "man trying to get some bloody sleep."  "Where Greenbeard?" Tom asked him.  "Abed with Tansy;" Lem"
Tansy (Tansy), Lem (Lem), 807988, "man trying to get some bloody sleep."  "Where Greenbeard?" Tom asked him.  "Abed with Tansy;" Lem"
Tom-Sevenstrings (Tom), Lem (Lem), 807988, "man trying to get some bloody sleep."  "Where Greenbeard?" Tom asked him.  "Abed with Tansy;" Lem"
Greenbeard (Greenbeard), Anguy (Archer), 808025, " "Where Greenbeard?" Tom asked him.  "Abed with Tansy;" Lem said. "Why?"  "Best find him. Archer"
Lem (Lem), Anguy (Archer), 808025, " "Where Greenbeard?" Tom asked him.  "Abed with Tansy;" Lem said. "Why?"  "Best find him. Archer"
Tansy (Tansy), Anguy (Archer), 808025, " "Where Greenbeard?" Tom asked him.  "Abed with Tansy;" Lem said. "Why?"  "Best find him. Archer"
Tom-Sevenstrings (Tom), Anguy (Archer), 808025, " "Where Greenbeard?" Tom asked him.  "Abed with Tansy;" Lem said. "Why?"  "Best find him. Archer"
Anguy (Archer), Arya-Stark (Arya), 808115, "him. Archer too. The Mad Huntsman come back; with another man for the cages."  "Lannister;" said Arya"
Arya-Stark (Arya), Jaime-Lannister (Kingslayer), 808179, "for the cages."  "Lannister;" said Arya. "I heard him say Lannister."  "Have they caught the Kingslayer"
Arya-Stark (Arya), Gendry (Gendry), 808188, "the cages."  "Lannister;" said Arya. "I heard him say Lannister."  "Have they caught the Kingslayer?" Gendry"
Jaime-Lannister (Kingslayer), Gendry (Gendry), 808188, "the cages."  "Lannister;" said Arya. "I heard him say Lannister."  "Have they caught the Kingslayer?" Gendry"
Jaime-Lannister (Kingslayer), Arya-Stark (Arya), 808316, "the square; a thrown stone caught the captive on the cheek; turning his head. Not the Kingslayer; Arya"
Jarl (Jarl), Jon-Snow (Jon), 809459, "bronze-banded warhorns to give warning should the Watch be sighted. The other wildlings fell in behind Jarl; Jon"
Jarl (Jarl), Ygritte (Ygritte), 809471, "to give warning should the Watch be sighted. The other wildlings fell in behind Jarl; Jon and Ygritte"
Jon-Snow (Jon), Ygritte (Ygritte), 809471, "to give warning should the Watch be sighted. The other wildlings fell in behind Jarl; Jon and Ygritte"
Jon-Snow (Jon), Brandon-the-Builder (Brandon-the-Builder), 809924, "feet high; perhaps nine hundred in spots. But that was deceptive; Jon realized as they drew closer. Brandon-the-Builder"
Styr (Magnar), Jon-Snow (Jon), 811350, "the more the Thenns held back. They have never seen the Wall before; not even the Magnar; Jon"
Jon-Snow (Jon), Ygritte (Ygritte), 811580, "in where you stood.  And where do I stand? Jon did not know. To stay with Ygritte"
Jarl (Jarl), Jon-Snow (Jon), 812103, "like to eat us than to take us in.  The Wall did not awe Jarl raiders; Jon"
Jon-Snow (Jon), Jarl (Jarl), 812160, "Wall did not awe Jarl raiders; Jon saw. They have done this before; every man of them. Jarl"
Qhorin-Halfhand (Halfhand), Rattleshirt (Rattleshirt), 812530, "of sinewy strength that reminded him of Stonesnake; the brother the Halfhand had sent off afoot when Rattleshirt"
Jarl (Jarl), Mance-Rayder (Mance), 813142, "hide. The eleven climbers sorted themselves into three teams of four; Jarl himself made the twelfth man. "Mance"
Jarl (Jarl), Jon-Snow (Jon), 814490, "before they could get back with their plunder and stolen women. Jarl would not make that mistake; Jon"
Jarl (Jarl), Styr (Styr), 814523, "their plunder and stolen women. Jarl would not make that mistake; Jon knew; but he wondered about Styr"
Jon-Snow (Jon), Styr (Styr), 814523, "their plunder and stolen women. Jarl would not make that mistake; Jon knew; but he wondered about Styr"
Ygritte (Ygritte), Jon-Snow (Jon), 814642, "raider. He may not know how the game is played.  "There they are;" Ygritte said; and Jon"
Jon-Snow (Jon), Jarl (Jarl), 814717, "Ygritte said; and Jon glanced up to see the first climber emerge above the treetops. It was Jarl"
Errok (Errok), Styr (Magnar), 816142, "below. To the left a very thin man named Errok led the climbers.  "So slow;" the Magnar"
Jon-Snow (Jon), Styr (Styr), 817030, "in. Whatever else the wildlings are; theyre brave.  All the same; Jon found himself hoping that Styr"
Grigg (Grigg-the-Goat), Errok (Errok), 818097, "By the time his team had recovered from that mischance; Grigg-the-Goat had almost drawn even with them. Errok"
Jarl (Jarl), Grigg (Grigg), 818617, "a man to hide in.  Jarl soon had his men edging upward again. His four and Grigg"
Grigg (Grigg), Errok (Errok), 818655, "soon had his men edging upward again. His four and Grigg moved almost side by side; with Errok"
Jarl (Jarl), Grigg (Grigg-the-Goat), 819423, "was no sign of the Night Watch.  By the sixth hour; Jarl had moved ahead of Grigg-the-Goat"
Grigg (Grigg-the-Goat), Mance-Rayder (The-Mance), 819476, "the sixth hour; Jarl had moved ahead of Grigg-the-Goat again; and his men were widening the gap. "The-Mance"
Jarl (Jarl), Mance-Rayder (The-Mance), 819476, "the sixth hour; Jarl had moved ahead of Grigg-the-Goat again; and his men were widening the gap. "The-Mance"
Mance-Rayder (The-Mance), Styr (Magnar), 819511, "of Grigg-the-Goat again; and his men were widening the gap. "The-Mance pet must want a sword;" the Magnar"
Jarl (Jarl), Grigg (Grigg), 819714, "from below; reflecting so brilliantly that it hurt the eyes to look on it. Jarl four and Grigg"
Grigg (Grigg), Errok (Errok), 819759, "eyes to look on it. Jarl four and Grigg were all but lost in the glare; though Errok"
Jarl (Jarl), Errok (Errok), 819759, "eyes to look on it. Jarl four and Grigg were all but lost in the glare; though Errok"
Jon-Snow (Jon), Ygritte (Ygritte), 820367, "of the ridge; some chunks came spinning through the trees and rolling down the slope. Jon grabbed Ygritte"
Jon-Snow (Jon), Ygritte (Ygritte), 820919, "someone had smashed against a frozen pinnace.  The Wall defends itself; Jon thought as he pulled Ygritte"
Jon-Snow (Jon), Jarl (Jarl), 820954, "The Wall defends itself; Jon thought as he pulled Ygritte back to her feet.  They found Jarl"
Ygritte (Ygritte), Jarl (Jarl), 820954, "The Wall defends itself; Jon thought as he pulled Ygritte back to her feet.  They found Jarl"
Grigg (Grigg-the-Goat), Errok (Errok), 821411, "pyre.  The dead were burning when Grigg-the-Goat reached the top of the Wall. By the time Errok"
Errok (Errok), Jarl (Jarl), 821458, "reached the top of the Wall. By the time Errok four had joined them; nothing remained of Jarl"
Jon-Snow (Jon), Mance-Rayder (Mance), 821779, "The thought of trying to climb five hundred feet up that rope filled Jon with dread; but Mance"
Jon-Snow (Jon), Jarl (Jarl), 821826, "feet up that rope filled Jon with dread; but Mance had planned better than that. The raiders Jarl"
Mance-Rayder (Mance), Jarl (Jarl), 821826, "feet up that rope filled Jon with dread; but Mance had planned better than that. The raiders Jarl"
Errok (Errok), Grigg (Grigg), 821963, "woven hemp as thick as a man arm; and tied it to the climbers rope. Errok and Grigg"
Jon-Snow (Jon), Ygritte (Ygritte), 822726, "the last. It was near midnight before Jon reached the top. The stars were out again; and Ygritte"
Brienne (Brienne), Jaime-Lannister (Jaime), 825400, "about his neck on a cord; so it dangled down against his chest; slapping Brienne breasts as Jaime"
Jaime-Lannister (Kingslayer), Rorge (Rorge), 826011, "burst into laughter so loud and harsh it hurt his ears. "That horse piss youre drinking; Kingslayer;" Rorge"
Rorge (Rorge), Jaime-Lannister (Jaime), 826027, "so loud and harsh it hurt his ears. "That horse piss youre drinking; Kingslayer;" Rorge told him. Jaime"
Shagwell (Shagwell), Jaime-Lannister (Jaime), 826584, "hand. But it was no good. Shagwell came hopping from leg to leg; dancing nimbly aside when Jaime"
Jaime-Lannister (Jaime), Shagwell (Shagwell), 826675, "nimbly aside when Jaime slashed at him. Unbalanced; he staggered forward; hacking wildly at the fool; but Shagwell"
Shagwell (Shagwell), Jaime-Lannister (Jaime), 826747, "at the fool; but Shagwell spun and ducked and darted until all the Mummers were laughing at Jaime"
Rorge (Rorge), Jaime-Lannister (Jaime), 826952, "a wet kiss atop his head.  Rorge finally flung him aside and kicked the sword from Jaime"
Jaime-Lannister (Jaime), Vargo-Hoat (Vargo-Hoat), 827046, "sword from Jaime feeble fingers as he tried to bring it up. "That wath amuthing; Kingthlayer;" said Vargo-Hoat"
Jaime-Lannister (Jaime), Brienne (Brienne), 827671, "he asked himself. Why would the stars want to look down on such as me?  "Jaime;" Brienne"
Brienne (Brienne), Jaime-Lannister (Jaime), 827731, "down on such as me?  "Jaime;" Brienne whispered; so faintly he thought he was dreaming it. "Jaime"
Jaime-Lannister (Jaime), Brienne (Brienne), 828469, "her to hold her bloody tongue if she wanted to keep it.  Craven; Jaime thought; as Brienne"
Cersei-Lannister (Cersei), Tyrion-Lannister (Tyrion), 828710, "it. He could not die. Cersei was waiting for him. She would have need of him. And Tyrion"
Robb-Stark (Young-Wolf), Edmure-Tully (Edmure-Tully), 828891, "too; the Young-Wolf who had beaten him in the Whispering Wood and killed his men around him; Edmure-Tully"
Cersei-Lannister (Cersei), Tyrion-Lannister (Tyrion), 829213, "he told himself harshly; when the mush was like to gag him; live for Cersei; live for Tyrion"
Jaime-Lannister (Jaime), Rorge (Rorge), 831116, "That night it was Jaime who got the kicks and punches. He hardly felt them either; until Rorge"
Shagwell (Shagwell), Rorge (Rorge), 831260, "fainted.  It was the next night when they finally came; three of the worst; Shagwell; noseless Rorge"
Rickard-Karstark (Lord-Rickard), Brandon-Stark (Brandon), 832345, "hed done; when the Starks had died before him; Lord-Rickard cooking in his armor while his son Brandon"
Brandon-Stark (Brandon), Renly-Baratheon (Renly), 832399, "Lord-Rickard cooking in his armor while his son Brandon strangled himself trying to save him. "Think of Renly"
Rorge (Rorge), Shagwell (Shagwell), 832900, "and then Ill pull your fucking teeth out one by one."  "Oh; do it; Rorge;" pleaded Shagwell"
Jaime-Lannister (Jaime), Shagwell (Shagwell), 833109, "mother up the arse."  Jaime chuckled. "There a funny fool. I have a riddle for you; Shagwell"
Rorge (Rorge), Jaime-Lannister (Jaime), 833258, "know." He shouted; "SAPPHIRES;" as loudly as he could.  Cursing; Rorge kicked at his stump again. Jaime"
Urswyck (Urswyck), Vargo-Hoat (Vargo-Hoat), 833464, "say how long he was gone; but when the pain spit him out; Urswyck was there; and Vargo-Hoat"
Robin-Ryger (Robin-Ryger), Jaime-Lannister (Jaime), 834460, "you dropped on Robin-Ryger."  The goat wanted to make a show of parading him in; so Jaime"
Brienne (Brienne), Vargo-Hoat (Vargo-Hoat), 834632, "looped around his waist; a second around Brienne wrists; the ends were tied to the pommel of Vargo-Hoat"
Vargo-Hoat (Vargo-Hoat), Jaime-Lannister (Jaime), 834714, "the pommel of Vargo-Hoat saddle. They stumbled along side by side behind the Qohorik striped zorse.  Jaime"
Brienne (Brienne), Roose-Bolton (Lord-Bolton), 835175, "interest.  As they approached the clifflike walls of Black Harren monstrous castle; Brienne squeezed his arm. "Lord-Bolton"
Jaime-Lannister (Jaime), Tyrion-Lannister (Tyrion), 835325, "bannermen to the Starks."  "The Boltons skin their enemies." Jaime remembered that much about the northman. Tyrion"
Tyrion-Lannister (Tyrion), Roose-Bolton (Lord-of-the-Dreadfort), 835396, "remembered that much about the northman. Tyrion would have known all there was to know about the Lord-of-the-Dreadfort"
Roose-Bolton (Lord-of-the-Dreadfort), Tyrion-Lannister (Tyrion), 835408, "much about the northman. Tyrion would have known all there was to know about the Lord-of-the-Dreadfort; but Tyrion"
Roose-Bolton (Lord-of-the-Dreadfort), Cersei-Lannister (Cersei), 835449, "known all there was to know about the Lord-of-the-Dreadfort; but Tyrion was a thousand leagues away; with Cersei"
Tyrion-Lannister (Tyrion), Cersei-Lannister (Cersei), 835449, "known all there was to know about the Lord-of-the-Dreadfort; but Tyrion was a thousand leagues away; with Cersei"
Brienne (Brienne), Robb-Stark (King-Robb), 836164, "and then he spat on me.  "The banners;" Brienne observed. "Flayed man and twin towers; see. King-Robb"
Robb-Stark (King-Robb), Jaime-Lannister (Jaime), 836249, "towers; see. King-Robb sworn men. There; above the gatehouse; grey on white. They fly the direwolf."  Jaime"
Vargo-Hoat (Vargo-Hoat), Roose-Bolton (Lord-Bolton), 836864, "was like passing through a stone tunnel. Vargo-Hoat had sent two of his Dothraki ahead to inform Lord-Bolton"
Jaime-Lannister (Jaime), Danwell-Frey (Ser-Danwell), 837696, "mail and plate; with the twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell"
Danwell-Frey (Ser-Danwell), Aenys-Frey (Ser-Aenys), 837707, "and plate; with the twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell; Ser-Aenys"
Jaime-Lannister (Jaime), Aenys-Frey (Ser-Aenys), 837707, "and plate; with the twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell; Ser-Aenys"
Aenys-Frey (Ser-Aenys), Hosteen-Frey (Ser-Hosteen), 837720, "plate; with the twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell; Ser-Aenys; Ser-Hosteen"
Danwell-Frey (Ser-Danwell), Hosteen-Frey (Ser-Hosteen), 837720, "plate; with the twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell; Ser-Aenys; Ser-Hosteen"
Jaime-Lannister (Jaime), Hosteen-Frey (Ser-Hosteen), 837720, "plate; with the twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell; Ser-Aenys; Ser-Hosteen"
Aenys-Frey (Ser-Aenys), Walder-Frey (Lord-Walder), 837742, "twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell; Ser-Aenys; Ser-Hosteen." He knew Lord-Walder"
Danwell-Frey (Ser-Danwell), Walder-Frey (Lord-Walder), 837742, "twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell; Ser-Aenys; Ser-Hosteen." He knew Lord-Walder"
Hosteen-Frey (Ser-Hosteen), Walder-Frey (Lord-Walder), 837742, "twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell; Ser-Aenys; Ser-Hosteen." He knew Lord-Walder"
Jaime-Lannister (Jaime), Walder-Frey (Lord-Walder), 837742, "twin towers sigil on their surcoats. "A fury of Freys;" Jaime declared. "Ser-Danwell; Ser-Aenys; Ser-Hosteen." He knew Lord-Walder"
Danwell-Frey (Ser-Danwell-Frey), Cleos-Frey (Ser-Cleos), 837893, "one; after all. "You have my condolences."  "For what; ser?" Ser-Danwell-Frey asked.  "Your brother son; Ser-Cleos"
Cleos-Frey (Ser-Cleos), Jaime-Lannister (Jaime), 837906, "all. "You have my condolences."  "For what; ser?" Ser-Danwell-Frey asked.  "Your brother son; Ser-Cleos;" said Jaime"
Danwell-Frey (Ser-Danwell-Frey), Jaime-Lannister (Jaime), 837906, "all. "You have my condolences."  "For what; ser?" Ser-Danwell-Frey asked.  "Your brother son; Ser-Cleos;" said Jaime"
Cleos-Frey (Ser-Cleos), Urswyck (Urswyck), 837972, ""Your brother son; Ser-Cleos;" said Jaime. "He was with us until outlaws filled him full of arrows. Urswyck"
Jaime-Lannister (Jaime), Urswyck (Urswyck), 837972, ""Your brother son; Ser-Cleos;" said Jaime. "He was with us until outlaws filled him full of arrows. Urswyck"
Urswyck (Urswyck), Brienne (Brienne), 838051, "arrows. Urswyck and this lot took his goods and left him for the wolves."  "My lords!" Brienne"
Aenys-Frey (Ser-Aenys-Frey), Brienne (Brienne-of-Tarth), 838228, "Hear me for your oath!"  "Who speaks?" demanded Ser-Aenys-Frey.  "Lannitherth wet nurth."  "I am Brienne-of-Tarth"
Aenys-Frey (Ser-Aenys-Frey), Selwyn (Lord-Selwyn-the-Evenstar), 838266, "your oath!"  "Who speaks?" demanded Ser-Aenys-Frey.  "Lannitherth wet nurth."  "I am Brienne-of-Tarth; daughter to Lord-Selwyn-the-Evenstar"
Brienne (Brienne-of-Tarth), Selwyn (Lord-Selwyn-the-Evenstar), 838266, "your oath!"  "Who speaks?" demanded Ser-Aenys-Frey.  "Lannitherth wet nurth."  "I am Brienne-of-Tarth; daughter to Lord-Selwyn-the-Evenstar"
Brienne (Brienne-of-Tarth), Aenys-Frey (Ser-Aenys), 838321, " "I am Brienne-of-Tarth; daughter to Lord-Selwyn-the-Evenstar; and sworn to House Stark even as you are."  Ser-Aenys"
Selwyn (Lord-Selwyn-the-Evenstar), Aenys-Frey (Ser-Aenys), 838321, " "I am Brienne-of-Tarth; daughter to Lord-Selwyn-the-Evenstar; and sworn to House Stark even as you are."  Ser-Aenys"
Aenys-Frey (Ser-Aenys), Robb-Stark (Robb-Stark), 838395, "you are."  Ser-Aenys spit at her feet. "That for your oaths. We trusted the word of Robb-Stark"
Robb-Stark (Robb-Stark), Jaime-Lannister (Jaime), 838468, "trusted the word of Robb-Stark; and he repaid our faith with betrayal."  Now this is interesting. Jaime"
Jaime-Lannister (Jaime), Brienne (Brienne), 838495, "and he repaid our faith with betrayal."  Now this is interesting. Jaime twisted to see how Brienne"
Aenys-Frey (Ser-Aenys), Danwell-Frey (Ser-Danwell), 839072, "sword."  Ser-Aenys was unmoved. "Why should that trouble us?"  "Ransom him back to Riverrun;" urged Ser-Danwell"
Eddard-Stark (Ned-Stark), Shagwell (Shagwell-the-Fool), 839199, "Rock has more gold;" one brother objected.  "Kill him!" said another. "His head for Ned-Stark!"  Shagwell-the-Fool"
Jaime-Lannister (Jaime), Roose-Bolton (Lord-of-the-Dreadfort), 839708, "I march north."  Fever made Jaime as fearless as he was lightheaded. "Can this be the Lord-of-the-Dreadfort"
Vargo-Hoat (Vargo-Hoat), Jaime-Lannister (Jaime), 839998, "more threatening than Vargo-Hoat slobbering malevolence. Pale as morning mist; his eyes concealed more than they told. Jaime"
